time [days], distance [m]
27.9794, 947.6418 
27.9799, 812.1182 
27.9831, 690.7416 
27.9833, 333.4307 
27.9836, 794.3500 
27.9845, 774.2332 
27.9847, 834.1349 
27.9870, 453.2957 
27.9875, 294.8237 
27.9877, 388.1044 
27.9880, 260.0942 
27.9881, 323.6495 
27.9888, 431.0290 
27.9891, 381.0013 
27.9894, 379.3811 
28.2601, 514.8835 
28.2606, 334.0060 
28.2608, 419.2195 
28.2618, 518.6106 
28.2620, 381.4944 
28.2622, 401.5134 
28.2633, 374.3394 
28.2637, 85.4751 
28.2639, 595.1437 
28.2650, 496.6538 
28.2652, 624.2988 
28.2656, 797.0508 
28.2665, 419.1253 
28.2667, 332.7281 
28.2669, 769.1196 
28.2671, 405.1123 
28.2677, 405.5971 
28.2680, 409.6889 
28.2681, 411.4183 
28.2683, 447.4651 
28.2684, 414.0302 
28.2686, 380.9278 
28.2687, 263.5185 
28.2689, 443.7882 
28.2693, 544.7724 
28.2696, 395.7840 
28.2711, 439.7329 
28.2724, 773.3337 
28.2725, 430.6333 
28.2734, 779.4177 
28.2735, 379.3481 
28.2737, 601.1497 
28.2739, 393.4018 
28.2741, 372.2633 
28.2749, 582.5264 
28.2752, 442.0645 
28.2754, 792.5314 
28.2756, 412.5542 
28.2762, 668.5095 
28.2765, 381.5403 
28.2770, 669.5409 
28.2775, 780.0987 
28.2783, 481.5029 
28.2809, 575.5432 
28.2817, 833.1747 
28.2820, 721.2413 
28.2822, 442.6037 
28.2828, 649.3212 
28.2830, 288.5221 
28.2835, 681.4727 
28.2842, 677.5913 
28.2848, 383.6379 
28.2852, 676.1139 
28.2859, 655.2435 
28.2864, 99.0051 
28.2873, 629.6674 
28.2878, 587.0690 
28.2883, 650.1277 
28.2905, 839.8440 
28.2907, 718.3488 
28.2912, 306.6154 
28.2914, 507.8356 
28.2920, 756.8619 
28.2925, 365.6364 
28.2930, 1106.7041 
28.2933, 295.8547 
28.2936, 715.6116 
28.2940, 277.1372 
28.2944, 380.5260 
28.2949, 582.3281 
28.2956, 605.6418 
28.2980, 726.1302 
28.2985, 395.4099 
28.2989, 826.3613 
28.2992, 254.4661 
28.2994, 807.4899 
28.2995, 813.1433 
28.2998, 821.7360 
28.3007, 851.8897 
28.3010, 525.6320 
28.3012, 466.0751 
28.3020, 308.6001 
28.3023, 869.9851 
28.3026, 876.8791 
28.3029, 789.8766 
28.3031, 494.6595 
28.3034, 405.9754 
28.3046, 822.6621 
28.3049, 671.0544 
28.3050, 313.1773 
28.3051, 843.8726 
28.3056, 809.8024 
28.3059, 752.5590 
28.3069, 882.5106 
28.3070, 869.4280 
28.3075, 840.6099 
28.3077, 350.6480 
28.3094, 863.6278 
28.3097, 925.3199 
28.3098, 925.0800 
28.3103, 958.1534 
28.3106, 314.5060 
28.3108, 643.3242 
28.3112, 931.6158 
28.3113, 761.0972 
28.3115, 799.5255 
28.3119, 792.5314 
28.3121, 399.4008 
28.3124, 682.7042 
28.3128, 739.2212 
28.3131, 816.4637 
28.3133, 740.4060 
28.3134, 787.0311 
28.3136, 192.7537 
28.3139, 119.1050 
28.3141, 464.4491 
28.3146, 847.3282 
28.3149, 194.6587 
28.3153, 200.3023 
28.3158, 923.7326 
28.3160, 410.9075 
28.3166, 915.0350 
28.3168, 400.4248 
28.3169, 411.1508 
28.3173, 552.1051 
28.3177, 377.3513 
28.3181, 589.8686 
28.3185, 518.9615 
28.3189, 379.8539 
28.3191, 1007.2309 
28.3193, 954.6392 
28.3195, 409.3519 
28.3197, 775.8125 
28.3200, 753.5204 
28.3202, 311.0884 
28.3206, 740.1844 
28.3209, 432.8626 
28.3213, 751.2882 
28.3216, 701.8070 
28.3218, 715.6815 
28.3223, 534.2106 
28.3225, 703.1593 
28.3229, 764.3729 
28.3236, 802.4195 
28.3237, 744.4327 
28.3239, 307.6687 
28.3240, 814.0025 
28.3249, 488.4803 
28.3251, 879.7142 
28.3256, 461.2960 
28.3260, 371.2371 
28.3265, 348.8037 
28.3267, 313.2874 
28.3268, 292.0770 
28.3272, 335.4907 
28.3276, 709.2898 
28.3280, 658.0464 
28.3281, 601.0158 
28.3284, 681.0910 
28.3290, 304.3813 
28.3291, 742.4635 
28.3294, 895.8627 
28.3298, 792.5257 
28.3300, 879.4595 
28.3302, 856.6779 
28.3306, 781.4019 
28.3309, 784.5948 
28.3317, 497.0010 
28.3319, 731.5477 
28.3321, 531.4621 
28.3325, 784.5795 
28.3328, 606.3341 
28.3329, 333.6645 
28.3332, 540.7079 
28.3337, 532.5570 
28.3341, 715.4893 
28.3344, 449.1169 
28.3348, 527.7774 
28.3350, 335.7261 
28.3362, 765.2660 
28.3371, 374.1577 
28.3373, 300.1283 
28.3384, 569.7508 
28.3389, 583.3430 
28.3392, 583.4398 
28.3404, 184.5887 
28.3406, 707.7697 
28.3412, 550.1291 
28.3427, 752.5324 
28.3434, 591.0372 
28.3435, 559.6606 
28.3440, 176.7060 
28.3444, 198.7586 
28.3447, 415.6212 
28.3451, 131.2174 
28.3453, 229.9957 
28.3454, 148.7582 
28.3456, 771.0648 
28.3458, 192.3382 
28.3461, 779.0520 
28.3462, 726.3642 
28.3469, 746.2171 
28.3471, 806.0223 
28.3478, 226.5921 
28.3486, 722.4071 
28.3488, 626.7671 
28.3491, 867.0283 
28.3492, 888.5409 
28.3494, 987.5556 
28.3495, 655.4121 
28.3497, 831.1131 
28.3498, 757.1691 
28.3502, 828.5077 
28.3504, 765.2986 
28.3506, 803.6199 
28.3512, 1059.9340 
28.3512, 880.0205 
28.3514, 1029.5790 
28.3515, 192.5954 
28.3517, 149.0302 
28.3520, 370.4484 
28.3523, 340.6875 
28.3524, 690.3079 
28.3529, 690.1971 
28.3531, 661.2670 
28.3532, 403.5468 
28.3534, 682.0594 
28.3542, 1085.0184 
28.3546, 788.9030 
28.3548, 1020.5930 
28.3550, 698.5592 
28.3553, 684.3537 
28.3554, 690.2898 
28.3557, 671.0767 
28.3561, 698.5163 
28.3563, 724.6544 
28.3566, 107.5407 
28.3575, 150.0833 
28.3578, 391.0307 
28.3579, 1118.6103 
28.3581, 95.5092 
28.3583, 98.0051 
28.3584, 749.1655 
28.3589, 730.3020 
28.3590, 815.6519 
28.3593, 665.3909 
28.3594, 614.6300 
28.3598, 732.7769 
28.3600, 748.0067 
28.3601, 796.4578 
28.3602, 740.9703 
28.3605, 716.4412 
28.3606, 555.5583 
28.3608, 837.8836 
28.3615, 641.6432 
28.3616, 657.2001 
28.3618, 981.5870 
28.3622, 826.9619 
28.3629, 739.5377 
28.3632, 633.7326 
28.3634, 687.4598 
28.3635, 797.6591 
28.3639, 765.6069 
28.3642, 692.8499 
28.3644, 640.0703 
28.3645, 357.5262 
28.3651, 772.4720 
28.3654, 633.5748 
28.3656, 800.2062 
28.3658, 666.5891 
28.3662, 676.9055 
28.3665, 794.0157 
28.3673, 1105.3475 
28.3675, 1026.1706 
28.3677, 228.9825 
28.3681, 798.9443 
28.3683, 619.9331 
28.3684, 592.1216 
28.3690, 577.7413 
28.3691, 533.1641 
28.3696, 997.0080 
28.3697, 543.2246 
28.3700, 648.1975 
28.3704, 1001.5159 
28.3705, 659.4680 
28.3708, 75.6637 
28.3711, 283.2543 
28.3717, 620.1653 
28.3723, 1036.6967 
28.3725, 1049.8809 
28.3727, 1103.4220 
28.3729, 1015.8332 
28.3732, 1000.2205 
28.3734, 704.7929 
28.3736, 1010.2722 
28.3737, 263.8371 
28.3748, 1019.1104 
28.3752, 711.8406 
28.3755, 1092.3452 
28.3757, 1060.0344 
28.3763, 990.5680 
28.3765, 819.6402 
28.3767, 858.1567 
28.3769, 951.1898 
28.3770, 1049.5075 
28.3773, 760.8055 
28.3774, 768.1413 
28.3775, 714.6643 
28.3777, 742.1967 
28.3780, 900.6276 
28.3782, 758.9631 
28.3784, 645.2821 
28.3785, 1101.4649 
28.3787, 376.9204 
28.3789, 763.0813 
28.3791, 681.0888 
28.3799, 1064.0385 
28.3800, 680.8421 
28.3802, 318.2091 
28.3810, 1081.0116 
28.3818, 768.0267 
28.3820, 1103.8773 
28.3825, 799.4661 
28.3827, 762.3451 
28.3831, 738.2039 
28.3834, 633.0695 
28.3835, 735.4590 
28.3839, 633.2409 
28.3841, 744.1861 
28.3842, 793.6561 
28.3844, 696.8644 
28.3845, 667.5785 
28.3848, 719.2009 
28.3850, 684.3581 
28.3857, 748.0622 
28.3858, 710.0042 
28.3859, 743.9765 
28.3861, 703.4785 
28.3866, 810.0000 
28.3869, 156.1089 
28.3871, 818.1210 
28.3872, 330.0242 
28.3874, 799.2903 
28.3877, 734.8803 
28.3879, 843.8258 
28.3881, 669.7679 
28.3885, 797.3312 
28.3886, 776.4148 
28.3888, 694.2226 
28.3890, 759.3056 
28.3894, 653.6253 
28.3897, 920.6085 
28.3898, 832.8847 
28.3900, 670.0366 
28.3902, 682.3965 
28.3905, 763.5345 
28.3909, 107.1541 
28.3918, 929.1394 
28.3921, 686.4765 
28.3924, 921.6078 
28.3925, 1015.7834 
28.3926, 957.9582 
28.3929, 477.3102 
28.3932, 436.4917 
28.3937, 364.1456 
28.3941, 748.0889 
28.3947, 499.9170 
28.3949, 1048.5194 
28.3954, 799.5299 
28.3961, 1070.7455 
28.3964, 995.0201 
28.3967, 985.5151 
28.3974, 184.7837 
28.3976, 958.1613 
28.3979, 938.2521 
28.3980, 352.1420 
28.3986, 954.4030 
28.3988, 747.5326 
28.3990, 662.7616 
28.3991, 535.3849 
28.4000, 985.2639 
28.4003, 1023.0274 
28.4006, 702.1574 
28.4008, 358.5094 
28.4010, 919.6005 
28.4012, 534.6073 
28.4017, 906.5324 
28.4018, 682.0594 
28.4022, 292.8378 
28.4024, 454.4722 
28.4029, 322.3988 
28.4032, 365.8757 
28.4034, 941.4510 
28.4042, 365.1370 
28.4045, 750.3846 
28.4047, 714.4375 
28.4048, 637.2974 
28.4051, 639.1909 
28.4053, 858.4573 
28.4056, 637.9600 
28.4058, 1016.8677 
28.4061, 671.4522 
28.4069, 740.3168 
28.4072, 657.8427 
28.4074, 737.5269 
28.4077, 956.1511 
28.4085, 957.3265 
28.4092, 721.0666 
28.4097, 992.7462 
28.4099, 896.1880 
28.4100, 819.4254 
28.4103, 848.0295 
28.4109, 381.6504 
28.4112, 652.2224 
28.4118, 479.7551 
28.4123, 773.1960 
28.4125, 582.5298 
28.4130, 1034.8961 
28.4136, 830.0904 
28.4139, 677.5279 
28.4147, 983.0005 
28.4148, 709.2545 
28.4151, 652.9640 
28.4155, 564.4617 
28.4173, 310.3820 
28.4175, 320.4497 
28.4177, 552.4219 
28.4180, 442.4116 
28.4183, 782.5752 
28.4185, 849.0259 
28.4186, 658.1163 
28.4191, 748.9099 
28.4193, 828.3236 
28.4195, 439.9727 
28.4204, 449.3740 
28.4219, 310.2338 
28.4221, 614.3851 
28.4225, 377.6612 
28.4227, 673.6171 
28.4232, 957.8236 
28.4233, 321.4032 
28.4234, 1002.7727 
28.4243, 585.0068 
28.4245, 579.5999 
28.4250, 761.6627 
28.4252, 72.1110 
28.4255, 975.9314 
28.4261, 913.8238 
28.4263, 625.0288 
28.4265, 914.6508 
28.4269, 530.0660 
28.4277, 879.2554 
28.4278, 745.3670 
28.4282, 929.1722 
28.4288, 711.4949 
28.4289, 1047.6951 
28.4291, 988.0941 
28.4293, 1069.4606 
28.4295, 1011.6803 
28.4299, 1021.1782 
28.4314, 442.2952 
28.4330, 872.7669 
28.4350, 416.7073 
28.4351, 928.7675 
28.4354, 869.1663 
28.4358, 848.8510 
28.4361, 887.8784 
28.4364, 672.2685 
28.4366, 158.6726 
28.4370, 783.9247 
28.4381, 761.0788 
28.4385, 796.4578 
28.4387, 156.4736 
28.4391, 111.0180 
28.4393, 748.4310 
28.4397, 178.1600 
28.4400, 185.0676 
28.4402, 914.7639 
28.4404, 821.9878 
28.4408, 1134.1151 
28.4412, 482.5609 
28.4415, 167.6097 
28.4421, 981.8564 
28.4429, 177.4599 
28.4434, 531.0866 
28.4437, 1013.7297 
28.4445, 156.7323 
28.4446, 187.8643 
28.4447, 425.7253 
28.4453, 436.2992 
28.4461, 998.6175 
28.4465, 1015.4098 
28.4467, 156.2626 
28.4470, 201.3579 
28.4471, 909.1408 
28.4481, 665.1173 
28.4487, 356.4548 
28.4493, 938.1365 
28.4495, 1079.6689 
28.4497, 521.2389 
28.4500, 846.2210 
28.4501, 964.8901 
28.4503, 991.8064 
28.4504, 511.7353 
28.4505, 313.2555 
28.4507, 923.0049 
28.4508, 979.1655 
28.4513, 922.1063 
28.4515, 170.2939 
28.4516, 255.8281 
28.4521, 890.0275 
28.4523, 1001.8288 
28.4528, 914.0049 
28.4529, 869.4838 
28.4530, 929.7311 
28.4532, 982.3772 
28.4533, 1038.8012 
28.4542, 1008.0198 
28.4544, 127.7693 
28.4550, 1108.8972 
28.4552, 879.8011 
28.4557, 773.8197 
28.4559, 1010.1851 
28.4560, 151.7168 
28.4590, 1042.9286 
28.4594, 206.4098 
28.4595, 1029.9714 
28.4597, 524.5817 
28.4599, 1098.1475 
28.4601, 858.5202 
28.4602, 962.9148 
28.4605, 1039.4085 
28.4607, 1108.7957 
28.4613, 809.2941 
28.4614, 633.5440 
28.4617, 1031.6341 
28.4623, 805.9932 
28.4625, 798.3339 
28.4630, 536.4644 
28.4632, 423.8514 
28.4634, 536.6749 
28.4636, 1027.5563 
28.4639, 533.4876 
28.4640, 1154.5306 
28.4642, 997.1865 
28.4645, 453.5119 
28.4647, 861.4180 
28.4651, 1142.0517 
28.4655, 283.0689 
28.4659, 866.0092 
28.4662, 1178.9372 
28.4671, 1042.7857 
28.4677, 1016.1585 
28.4680, 1087.9164 
28.4690, 630.8169 
28.4699, 889.5150 
28.4714, 687.5405 
28.4723, 239.6351 
28.4727, 869.3843 
28.4730, 1096.8400 
28.4734, 1062.6194 
28.4739, 622.8009 
28.4744, 1026.2188 
28.4748, 176.1477 
28.4749, 1028.0102 
28.4754, 401.9266 
28.4756, 853.7939 
28.4758, 360.4719 
28.4766, 418.6275 
28.4775, 1076.6564 
28.4778, 561.2575 
28.4791, 403.0447 
28.4793, 376.2938 
28.4811, 345.1449 
28.4814, 1126.4546 
28.4815, 1153.0663 
28.4817, 1038.5976 
28.4819, 1117.3509 
28.4820, 1018.4405 
28.4823, 658.0950 
28.4825, 305.0148 
28.4828, 933.3820 
28.4834, 1130.5114 
28.4836, 1174.4360 
28.4840, 1123.3744 
28.4856, 897.4118 
28.4860, 879.5294 
28.4870, 1115.5815 
28.4871, 910.3675 
28.4874, 1035.3473 
28.4875, 793.2370 
28.4877, 55.9017 
28.4882, 1042.1603 
28.4885, 836.1208 
28.4892, 1044.8143 
28.4898, 573.2059 
28.4908, 733.0934 
28.4925, 969.7670 
28.4931, 1009.8341 
28.4942, 295.2694 
28.4943, 929.2255 
28.4947, 984.8502 
28.4951, 447.9877 
28.4953, 956.6744 
28.4955, 935.5346 
28.5008, 529.5508 
28.5044, 1065.3863 
28.5066, 978.8345 
28.5086, 663.5096 
28.5093, 962.8167 
28.5095, 433.8940 
28.5106, 980.4591 
28.5112, 1003.9866 
28.5130, 1030.9243 
28.5137, 60.4649 
28.5162, 915.2513 
28.5165, 319.4057 
28.5176, 424.5904 
28.5192, 452.5406 
28.5203, 815.2362 
28.5205, 425.4174 
28.5207, 681.4727 
28.5211, 814.0866 
28.5213, 820.1469 
28.5220, 885.5874 
28.5229, 857.5547 
28.5236, 295.3811 
28.5242, 489.3915 
28.5246, 273.8905 
28.5261, 420.2154 
28.5268, 898.3546 
28.5274, 788.2043 
28.5304, 956.1741 
28.5315, 1211.6914 
28.5337, 1163.5265 
28.5347, 104.8046 
28.5349, 110.2225 
28.5359, 422.2002 
28.5362, 510.6271 
28.5371, 411.4426 
28.5372, 392.0370 
28.5374, 438.7904 
28.5377, 444.8157 
28.5384, 332.2680 
28.5389, 438.0148 
28.5395, 290.9931 
28.5398, 384.6622 
28.5403, 346.5501 
28.5405, 351.0057 
28.5410, 491.9075 
28.5423, 502.7862 
28.5425, 479.0511 
28.5435, 870.0695 
28.5439, 1044.4161 
28.5441, 294.5980 
28.5452, 383.2754 
28.5461, 811.0444 
28.5475, 437.1556 
28.5482, 770.5128 
28.5488, 1030.6697 
28.5495, 344.0959 
28.5497, 501.1237 
28.5498, 466.8715 
28.5504, 1072.6714 
28.5508, 357.9511 
28.5510, 1062.5676 
28.5529, 1015.3330 
28.5560, 405.7832 
28.5583, 433.0935 
28.5598, 506.2223 
28.5601, 407.1560 
28.5606, 358.0223 
28.5614, 507.9626 
28.5630, 448.6301 
28.5639, 749.7713 
28.5714, 434.1659 
28.5752, 445.0281 
28.5769, 455.0275 
28.5775, 829.9620 
28.5785, 741.1241 
28.5787, 750.9061 
28.5796, 731.4349 
28.5799, 744.3017 
28.5801, 864.5351 
28.5803, 725.9952 
28.5807, 412.9310 
28.5821, 452.3826 
28.5829, 694.5077 
28.5842, 916.7186 
28.5846, 152.7940 
28.5856, 1084.2297 
28.5861, 1134.6035 
28.5865, 1053.0494 
28.5874, 538.8404 
28.5878, 463.3713 
28.5884, 813.8286 
28.5886, 372.2271 
28.5890, 356.0899 
28.5892, 832.7695 
28.5893, 772.7386 
28.5904, 512.2353 
28.5907, 491.4977 
28.5913, 575.1043 
28.5915, 512.1406 
28.5925, 524.2185 
28.5976, 383.3432 
28.5983, 296.8922 
28.5990, 1157.5599 
28.6002, 440.5326 
28.6006, 379.4008 
28.6009, 502.2917 
28.6011, 362.9490 
28.6014, 398.8396 
28.6022, 498.6482 
28.6032, 377.9735 
28.6039, 309.5949 
28.6046, 468.5851 
28.6053, 836.8763 
28.6060, 731.1833 
28.6072, 1047.9757 
28.6096, 781.0154 
28.6154, 825.1170 
28.6168, 338.6119 
28.6179, 1151.7126 
28.6181, 822.4062 
28.6184, 553.6804 
28.6186, 1286.5415 
28.6188, 1135.4070 
28.6209, 957.9060 
28.6211, 839.0948 
28.6212, 499.7479 
28.6213, 1129.4609 
28.6223, 1162.5051 
28.6226, 784.7802 
28.6232, 1097.8165 
28.6233, 1058.0076 
28.6239, 556.1295 
28.6241, 464.5622 
28.6247, 462.1353 
28.6260, 952.2001 
28.6262, 367.8383 
28.6265, 853.0797 
28.6270, 824.7678 
28.6277, 399.6023 
28.6280, 830.3541 
28.6283, 475.5649 
28.6305, 1034.7802 
28.6311, 387.0013 
28.6314, 383.9010 
28.6316, 1056.8259 
28.6319, 1066.6888 
28.6322, 848.8793 
28.6326, 459.4791 
28.6329, 862.6314 
28.6335, 988.5828 
28.6342, 345.1145 
28.6348, 435.1839 
28.6356, 1049.0987 
28.6361, 853.2977 
28.6364, 1065.0019 
28.6367, 1033.2265 
28.6369, 1029.8568 
28.6371, 343.2929 
28.6375, 428.5534 
28.6380, 368.4264 
28.6381, 880.2693 
28.6383, 910.4642 
28.6385, 566.0433 
28.6388, 956.8166 
28.6390, 328.4768 
28.6393, 1009.0436 
28.6400, 386.0052 
28.6401, 873.6132 
28.6406, 256.0312 
28.6414, 855.9369 
28.6419, 309.9823 
28.6426, 808.9061 
28.6427, 264.9698 
28.6431, 1056.4549 
28.6436, 1041.3842 
28.6447, 1115.2829 
28.6449, 831.6550 
28.6453, 775.8789 
28.6460, 769.1404 
28.6461, 804.0560 
28.6464, 767.3493 
28.6479, 746.2902 
28.6481, 1050.8140 
28.6484, 572.4509 
28.6494, 858.7537 
28.6495, 353.2082 
28.6503, 669.7298 
28.6516, 986.6129 
28.6523, 999.3743 
28.6526, 1052.9506 
28.6528, 788.3070 
28.6531, 942.9130 
28.6532, 1030.1228 
28.6534, 912.6412 
28.6536, 1182.4369 
28.6546, 851.8738 
28.6550, 473.7858 
28.6554, 559.0465 
28.6559, 954.2332 
28.6564, 152.4336 
28.6569, 48.0521 
28.6572, 1032.4360 
28.6573, 564.8451 
28.6576, 1019.3434 
28.6578, 1077.0794 
28.6583, 1047.4660 
28.6585, 1187.6734 
28.6586, 958.4868 
28.6595, 997.9103 
28.6603, 276.2607 
28.6605, 533.8886 
28.6610, 701.2361 
28.6614, 79.6116 
28.6617, 552.5016 
28.6620, 862.9867 
28.6623, 853.6334 
28.6628, 475.5313 
28.6633, 1001.8104 
28.6634, 531.1431 
28.6653, 963.6690 
28.6662, 966.6075 
28.6675, 1068.6973 
28.6684, 1173.2050 
28.6687, 1200.9917 
28.6693, 1153.2307 
28.6698, 1207.7955 
28.6727, 995.6003 
28.6733, 446.5076 
28.6738, 430.7064 
28.6740, 471.6662 
28.6744, 654.7946 
28.6745, 660.0886 
28.6768, 542.9374 
28.6775, 563.8023 
28.6777, 1017.5682 
28.6785, 554.4168 
28.6803, 522.7083 
28.6811, 411.8859 
28.6814, 493.3893 
28.6831, 864.7612 
28.6832, 979.7984 
28.6840, 835.3736 
28.6844, 557.8261 
28.6852, 306.4702 
28.6855, 986.8029 
28.6861, 325.7376 
28.6862, 845.7973 
28.6868, 963.2289 
28.6877, 959.3852 
28.6885, 530.6798 
28.6890, 1066.3630 
28.6893, 963.9134 
28.6900, 976.1578 
28.6925, 593.8729 
28.6937, 354.5434 
28.6947, 488.7228 
28.6960, 364.7917 
28.6963, 521.7135 
28.6979, 828.2204 
28.6980, 1017.3888 
28.6989, 954.7298 
28.6998, 843.4744 
28.7000, 754.3984 
28.7012, 564.7247 
28.7013, 539.0733 
28.7016, 391.3694 
28.7019, 825.2285 
28.7021, 372.2539 
28.7029, 1109.8477 
28.7032, 836.4359 
28.7035, 890.8676 
28.7044, 959.3295 
28.7047, 966.2795 
28.7049, 970.2752 
28.7051, 1010.6359 
28.7053, 834.3411 
28.7061, 967.7396 
28.7078, 889.9944 
28.7107, 1036.6446 
28.7119, 822.2567 
28.7125, 1119.3078 
28.7127, 930.1554 
28.7135, 636.4315 
28.7138, 965.5801 
28.7145, 965.5392 
28.7150, 889.2722 
28.7152, 283.0866 
28.7154, 702.2934 
28.7155, 708.1786 
28.7157, 454.3347 
28.7158, 355.1408 
28.7160, 377.8598 
28.7162, 759.2002 
28.7166, 591.0550 
28.7167, 739.4227 
28.7169, 620.7906 
28.7170, 634.5274 
28.7172, 374.8626 
28.7173, 854.5268 
28.7175, 379.9842 
28.7178, 510.2205 
28.7179, 800.0781 
28.7183, 653.2052 
28.7185, 627.3914 
28.7186, 843.3196 
28.7188, 761.9324 
28.7189, 645.4464 
28.7191, 343.7703 
28.7193, 822.9824 
28.7195, 690.2297 
28.7196, 299.7666 
28.7199, 671.3516 
28.7201, 301.2391 
28.7202, 844.5383 
28.7204, 446.2567 
28.7208, 464.7677 
28.7209, 326.1809 
28.7211, 459.7913 
28.7213, 572.2185 
28.7219, 576.4599 
28.7220, 488.8486 
28.7222, 407.5709 
28.7226, 551.3846 
28.7227, 572.6474 
28.7230, 584.2756 
28.7233, 538.9258 
28.7237, 269.9204 
28.7238, 409.0929 
28.7241, 308.0162 
28.7242, 222.2004 
28.7253, 534.0599 
28.7257, 394.7075 
28.7258, 523.1529 
28.7261, 600.8261 
28.7267, 449.9611 
28.7271, 320.7616 
28.7274, 468.8848 
28.7277, 381.7905 
28.7278, 506.6725 
28.7280, 837.1887 
28.7282, 812.4100 
28.7284, 470.3924 
28.7285, 400.4997 
28.7291, 494.7454 
28.7293, 738.6914 
28.7296, 539.8787 
28.7300, 465.7177 
28.7302, 706.4121 
28.7303, 345.6371 
28.7307, 436.9405 
28.7310, 433.3509 
28.7312, 458.5368 
28.7314, 353.9520 
28.7315, 762.9338 
28.7318, 461.5041 
28.7320, 412.6112 
28.7322, 372.1559 
28.7326, 438.2476 
28.7329, 362.2292 
28.7332, 322.4190 
28.7333, 520.1586 
28.7336, 515.8614 
28.7341, 413.0327 
28.7347, 264.8509 
28.7349, 1301.0015 
28.7354, 574.2830 
28.7357, 802.6363 
28.7358, 489.1554 
28.7364, 387.9845 
28.7369, 366.3468 
28.7374, 540.2703 
28.7376, 500.8992 
28.7380, 931.0779 
28.7381, 352.1647 
28.7383, 1047.7065 
28.7386, 998.4989 
28.7392, 961.4000 
28.7395, 895.9202 
28.7405, 1000.4169 
28.7408, 1008.5559 
28.7415, 972.8520 
28.7425, 834.9683 
28.7427, 241.2323 
28.7434, 480.4269 
28.7436, 452.8002 
28.7438, 520.4585 
28.7441, 878.4953 
28.7448, 859.4679 
28.7455, 872.1978 
28.7456, 983.1607 
28.7461, 946.5094 
28.7463, 881.8549 
28.7467, 454.7758 
28.7469, 852.9631 
28.7473, 259.4089 
28.7478, 359.4732 
28.7483, 347.8807 
28.7486, 360.2846 
28.7488, 1115.3304 
28.7490, 410.5046 
28.7494, 343.2929 
28.7496, 382.5768 
28.7504, 365.6734 
28.7507, 525.6805 
28.7510, 372.4903 
28.7513, 898.8938 
28.7517, 538.1821 
28.7521, 326.9067 
28.7526, 481.8381 
28.7532, 973.4192 
28.7536, 450.9601 
28.7546, 208.3891 
28.7547, 280.4942 
28.7549, 938.5590 
28.7552, 408.1385 
28.7555, 216.6679 
28.7565, 805.9981 
28.7569, 451.5750 
28.7580, 357.0154 
28.7581, 833.9077 
28.7584, 819.1911 
28.7585, 831.3152 
28.7587, 468.6257 
28.7592, 584.5272 
28.7597, 850.5651 
28.7611, 936.8340 
28.7624, 1117.9557 
28.7630, 707.4327 
28.7632, 407.6126 
28.7635, 898.6996 
28.7637, 679.5123 
28.7641, 849.8570 
28.7643, 630.6227 
28.7645, 1083.5908 
28.7648, 942.6118 
28.7649, 612.4378 
28.7653, 408.9914 
28.7654, 640.2812 
28.7656, 635.3590 
28.7658, 636.6161 
28.7660, 542.3799 
28.7663, 705.8817 
28.7664, 563.0213 
28.7667, 749.6886 
28.7670, 655.4121 
28.7671, 586.8092 
28.7672, 596.0487 
28.7676, 541.5579 
28.7677, 628.0701 
28.7678, 553.3118 
28.7680, 656.1928 
28.7681, 848.7779 
28.7684, 976.9278 
28.7689, 369.6931 
28.7691, 793.6800 
28.7692, 629.5983 
28.7694, 962.6448 
28.7695, 810.1778 
28.7698, 602.6375 
28.7700, 785.6214 
28.7703, 508.0354 
28.7705, 587.4325 
28.7706, 832.1280 
28.7708, 600.4348 
28.7709, 476.3874 
28.7712, 502.2270 
28.7713, 483.7654 
28.7715, 481.0125 
28.7718, 428.1180 
28.7720, 477.2976 
28.7723, 490.4936 
28.7725, 617.5370 
28.7730, 491.9400 
28.7736, 853.7564 
28.7740, 634.1617 
28.7742, 804.1542 
28.7743, 512.6100 
28.7753, 920.7155 
28.7754, 674.6733 
28.7756, 536.1735 
28.7758, 547.6468 
28.7768, 954.1488 
28.7770, 579.7111 
28.7771, 471.6111 
28.7775, 474.1571 
28.7777, 543.8649 
28.7779, 636.7433 
28.7782, 447.8895 
28.7786, 794.2707 
28.7790, 521.8141 
28.7792, 540.1898 
28.7795, 580.4042 
28.7796, 748.4711 
28.7798, 724.4978 
28.7802, 1038.2047 
28.7803, 812.3995 
28.7807, 842.9549 
28.7809, 604.1275 
28.7810, 851.9255 
28.7814, 517.8272 
28.7816, 1303.6368 
28.7819, 862.4506 
28.7826, 804.0622 
28.7833, 691.3501 
28.7837, 713.3078 
28.7840, 550.5143 
28.7844, 698.1468 
28.7853, 242.3324 
28.7857, 590.0483 
28.7858, 972.0298 
28.7861, 699.7092 
28.7864, 858.3193 
28.7866, 500.0000 
28.7867, 459.0643 
28.7869, 411.5009 
28.7872, 564.3899 
28.7876, 565.2415 
28.7880, 630.1873 
28.7882, 843.0095 
28.7886, 205.8543 
28.7899, 777.2033 
28.7901, 1035.0227 
28.7903, 439.5566 
28.7905, 740.3817 
28.7915, 470.5582 
28.7920, 544.4447 
28.7923, 258.7740 
28.7924, 255.9941 
28.7927, 509.3623 
28.7930, 513.4481 
28.7939, 253.8050 
28.7941, 411.1083 
28.7945, 510.6594 
28.7949, 580.1664 
